["port 4","RIGHT"]
["port 6","RIGHT"]
["port 1","LEFT"]
["port 3","RIGHT"]
["port 2","RIGHT"]
["port 5","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(15, 3)
1.8554794040671972e+14 8.4338511829666653e-03 -5.6875637834617043e+00
1.8653752942222225e+14 9.0617756741614760e-03 -6.3016753324743853e+00
1.8753773065236819e+14 9.9283628348182020e-03 -7.2098060250027762e+00
1.8854871572327044e+14 5.1041850323226938e-03 -8.1042528999314971e+00
1.8957065998193316e+14 5.8201459632829999e-03 -9.5349399544313016e+00
1.9060374259763853e+14 1.6776805539901408e-03 -9.3891137253386283e+00
1.9164814666666669e+14 4.3982817401481801e-03 -9.5463172401883263e+00
1.9270405932047750e+14 5.4963642317402625e-03 -8.2456262905112521e+00
1.9377167183748847e+14 1.0398710642600440e-02 -6.2441857286145392e+00
1.9485117975858869e+14 8.2504825266793980e-03 -7.4354408718313483e+00
1.9594278300653594e+14 2.5571997604238129e-03 -8.0497637506347193e+00
("port 4","mode 1",1,"port 6",1,"transmission")
(15, 3)
1.8169239878787881e+14 1.9067637742597524e-02 1.5914163285809739e+00
1.8264118416013928e+14 1.4606278708218685e-03 2.8603681035712927e+00
1.8359993053368331e+14 8.7022928111995385e-03 5.8840161143555436e+00
1.8456879560246262e+14 9.4953910135329965e-03 4.9436321453098060e+00
1.8554794040671972e+14 3.0880238179087981e-03 1.8536352895373389e+00
1.8653752942222225e+14 3.8961151283091531e-03 2.0487155806136448e+00
1.8753773065236819e+14 8.7731108018066252e-03 2.2596476823252365e+00
