["port 1","LEFT"]
["port 3","RIGHT"]
["port 5","RIGHT"]
["port 4","RIGHT"]
["port 6","RIGHT"]
["port 2","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(45, 3)
1.9412609495217072e+14 2.2604615798372342e-02 1.4639681450141399e+01
1.9422613784878159e+14 1.7735793207547614e-02 1.5643997698906222e+01
1.9432628391278728e+14 1.1096198453953102e-02 1.6366902062668629e+01
1.9442653330385438e+14 7.5311517384489364e-03 1.6644552198789238e+01
1.9452688618197906e+14 7.6073416442057418e-03 1.6822529086421039e+01
1.9462734270748803e+14 8.9384837141404713e-03 1.7164509513049218e+01
1.9472790304103928e+14 1.0878354291904419e-02 1.7596922432565734e+01
1.9482856734362309e+14 1.3789125296341942e-02 1.8109306926964940e+01
1.9492933577656275e+14 1.7862425114554055e-02 1.8730395915004362e+01
1.9503020850151547e+14 2.2611096285242036e-02 1.9478423571046068e+01
1.9513118568047338e+14 2.8556743179469098e-02 2.0405264321994025e+01
1.9523226747576409e+14 3.0492260463538697e-02 2.1575477461171072e+01
1.9533345405005184e+14 2.1914939372142835e-02 2.2502487503168918e+01
1.9543474556633825e+14 1.3111076688333872e-02 2.3238298056809750e+01
1.9553614218796325e+14 7.2949004415825752e-03 2.3614129583930474e+01
1.9563764407860584e+14 6.0870260273013389e-03 2.3607860121324286e+01
1.9573925140228519e+14 1.2522294134421488e-02 2.4521829263212172e+01
1.9584096432336128e+14 1.5506693598770145e-02 2.4938725808953894e+01
1.9594278300653594e+14 2.0568344031484886e-02 2.5475300010448539e+01
("port 3","mode 1",1,"port 6",1,"transmission")
(45, 3)
1.9156067603833869e+14 2.3257922077699347e-02 2.0952417655533900e-01
1.9165809156556488e+14 2.2874034407976973e-02 6.3275203881617625e-01
1.9175560622183459e+14 2.4229112422997013e-02 1.0836741229129263e+00
1.9185322015853397e+14 3.6932770422748548e-02 5.5433747449680537e-01
1.9195093352735741e+14 3.7136289275335216e-02 1.1548638637208228e+00
1.9204874648030866e+14 2.7417556700015364e-02 2.3347616359495693e+00
1.9214665916970141e+14 2.7301952084126588e-02 2.9686158895868737e+00
1.9224467174816003e+14 2.8214416884507730e-02 3.6137211217602254e+00
1.9234278436862062e+14 2.7354193173980409e-02 4.2656712595825539e+00
1.9244099718433150e+14 2.5445349883741163e-02 4.8380751476270074e+00
1.9253931034885419e+14 2.4345507388933877e-02 5.3972891933061904e+00
1.9263772401606428e+14 2.3617986496768890e-02 5.9071022631958048e+00
1.9273623834015197e+14 2.3730848346270674e-02 6.4109342276106522e+00
1.9283485347562316e+14 2.4206958755257500e-02 6.9321926103608034e+00
1.9293356957730000e+14 2.4152896189054942e-02 7.4558593221524987e+00
1.9303238680032197e+14 2.1927792393771427e-02 7.7890601307150966e+00
1.9313130530014641e+14 2.5608820420452112e-02 8.2725431633932303e+00
1.9323032523254962e+14 2.7622243288408923e-02 8.8360897869931811e+00
1.9332944675362744e+14 2.7368431855866817e-02 9.3321235092147585e+00
1.9342867001979619e+14 2.8600116623555456e-02 9.7263489418928160e+00
1.9352799518779344e+14 3.3160443628013826e-02 1.0126705104726121e+01
1.9362742241467891e+14 3.8275640972237242e-02 1.0655913413902876e+01
1.9372695185783522e+14 4.3771320123682560e-02 1.1215863147642942e+01
1.9382658367496878e+14 4.6556416711528097e-02 1.1779425830437352e+01
1.9392631802411056e+14 4.7538370173603108e-02 1.2302957487028335e+01
1.9402615506361700e+14 4.8211495904215501e-02 1.2755285180408610e+01
1.9412609495217072e+14 4.7597551364702569e-02 1.3328801945880777e+01
1.9422613784878159e+14 4.7195709403960451e-02 1.3906815756189857e+01
1.9432628391278728e+14 4.3514013258555237e-02 1.4462503551105408e+01
1.9442653330385438e+14 4.0599806528977718e-02 1.4967980001252776e+01
1.9452688618197906e+14 3.9086202156360106e-02 1.5469825310213951e+01
1.9462734270748803e+14 3.8273173840177727e-02 1.5976749456271133e+01
1.9472790304103928e+14 3.8196163155735770e-02 1.6482039160296257e+01
1.9482856734362309e+14 3.9485986716022152e-02 1.6990223860308038e+01
1.9492933577656275e+14 4.2791384519793391e-02 1.7530543447797523e+01
1.9503020850151547e+14 4.7625417044007773e-02 1.8150450448353507e+01
1.9513118568047338e+14 5.0821209976767728e-02 1.8861809260080530e+01
1.9523226747576409e+14 4.7947742405482573e-02 1.9553498169553691e+01
1.9533345405005184e+14 3.9919052791467451e-02 2.0201109181503007e+01
1.9543474556633825e+14 3.3440565225334132e-02 2.0725593337396234e+01
1.9553614218796325e+14 3.0284018563967955e-02 2.1184722097847622e+01
1.9563764407860584e+14 3.0046409848818390e-02 2.1643936881229997e+01
1.9573925140228519e+14 2.4724978588212519e-02 2.1899217101228878e+01
1.9584096432336128e+14 2.9840767642672746e-02 2.2451732642373834e+01
1.9594278300653594e+14 3.5305047285988107e-02 2.3073857195448021e+01
("port 4","mode 1",1,"port 1",1,"transmission")
(45, 3)
1.9156067603833869e+14 4.1230399358640252e-01 -2.5302971112996606e+00
1.9165809156556488e+14 4.0658338313268888e-01 -2.2019067037947035e+00
1.9175560622183459e+14 3.9653408526835082e-01 -1.8850858646707469e+00
1.9185322015853397e+14 3.9062432937135888e-01 -1.5912939051520403e+00
1.9195093352735741e+14 3.9587865641390796e-01 -1.3031382281304889e+00
1.9204874648030866e+14 4.0624896627244156e-01 -9.9107897538751721e-01
1.9214665916970141e+14 4.1302255311662273e-01 -6.6338658243891846e-01
1.9224467174816003e+14 4.1742990626955323e-01 -3.3155062406641850e-01
1.9234278436862062e+14 4.1970905784222495e-01 3.3391075403234678e-03
1.9244099718433150e+14 4.1930025435889212e-01 3.3849504981477724e-01
1.9253931034885419e+14 4.1709057381012893e-01 6.7601706471923995e-01
1.9263772401606428e+14 4.1167504896545598e-01 1.0136997271376518e+00
1.9273623834015197e+14 4.0164143791056273e-01 1.3476426239903074e+00
1.9283485347562316e+14 3.8656063174888111e-01 1.6664507200225303e+00
1.9293356957730000e+14 3.6908644773252047e-01 1.9452959826389293e+00
1.9303238680032197e+14 3.8794616795679232e-01 2.2135962123621185e+00
1.9313130530014641e+14 4.0327739746409186e-01 2.5310725154125242e+00
1.9323032523254962e+14 4.1527340353381387e-01 2.8660897294276189e+00
1.9332944675362744e+14 4.2196490059044772e-01 3.2121085894727917e+00
1.9342867001979619e+14 4.2361245626772004e-01 3.5584991536067521e+00
1.9352799518779344e+14 4.2253485468799368e-01 3.9026727718406811e+00
1.9362742241467891e+14 4.2065904379310504e-01 4.2477756459935581e+00
1.9372695185783522e+14 4.1537510572710079e-01 4.5920619267668989e+00
1.9382658367496878e+14 4.0485853039801101e-01 4.9395308176972188e+00
1.9392631802411056e+14 3.8375388913611835e-01 5.2811445711658793e+00
1.9402615506361700e+14 3.4969833581100673e-01 5.5486238045784120e+00
1.9412609495217072e+14 3.6781734235340618e-01 5.7351184409882965e+00
1.9422613784878159e+14 4.1057775822801412e-01 6.0731627072720684e+00
1.9432628391278728e+14 4.2715777448940945e-01 6.4510365888261250e+00
1.9442653330385438e+14 4.2895536566289433e-01 6.8186848675325500e+00
1.9452688618197906e+14 4.2611759282929040e-01 7.1752585402484064e+00
1.9462734270748803e+14 4.2121753261768125e-01 7.5260008195170904e+00
1.9472790304103928e+14 4.1453058227579054e-01 7.8733961600960614e+00
1.9482856734362309e+14 4.0554407719250402e-01 8.2181995712719331e+00
1.9492933577656275e+14 3.9277958754175446e-01 8.5590846254355100e+00
1.9503020850151547e+14 3.7256177192321127e-01 8.8875681261716846e+00
1.9513118568047338e+14 3.3697776303922872e-01 9.1374618640624767e+00
1.9523226747576409e+14 3.8975547533731830e-01 9.3644513635913462e+00
1.9533345405005184e+14 4.1530853333343337e-01 9.7405751340881803e+00
1.9543474556633825e+14 4.2145699128850078e-01 1.0113561241123227e+01
1.9553614218796325e+14 4.2147865125888356e-01 1.0475653028152161e+01
1.9563764407860584e+14 4.1920556685483445e-01 1.0832544729260203e+01
1.9573925140228519e+14 4.1529125715182480e-01 1.1184413478925457e+01
1.9584096432336128e+14 4.0902071309968774e-01 1.1535303057287708e+01
1.9594278300653594e+14 3.9643837672890492e-01 1.1892453783952686e+01
("port 4","mode 1",1,"port 2",1,"transmission")
(45, 3)
1.9156067603833869e+14 4.7655999866842097e-03 -1.8638943184136130e+00
1.9165809156556488e+14 4.7608027029330839e-03 -1.0067745486523774e+00
1.9175560622183459e+14 3.7437800649682126e-03 -6.9642504741602926e-02
1.9185322015853397e+14 2.7280168480352130e-03 8.7834523776988571e-01
1.9195093352735741e+14 1.6519740988002604e-03 4.5356105882803815e-01
1.9204874648030866e+14 3.1579103928141175e-03 6.5027744387073383e-01
1.9214665916970141e+14 3.7620848385314393e-03 1.3547615629081209e+00
1.9224467174816003e+14 3.8559375641137898e-03 2.0988667285159206e+00
1.9234278436862062e+14 3.5170123515923402e-03 2.8002183817206321e+00
1.9244099718433150e+14 4.7614179701774102e-03 3.0323400763658572e+00
1.9253931034885419e+14 4.5229019528035402e-03 3.6350515955401446e+00
1.9263772401606428e+14 4.2766266145640120e-03 4.2305810209698578e+00
1.9273623834015197e+14 3.7038514544246491e-03 4.8301764698080198e+00
1.9283485347562316e+14 2.3873616890535674e-03 5.0282776529706474e+00
1.9293356957730000e+14 6.3206705593769836e-03 4.9894603525287433e+00
1.9303238680032197e+14 2.4552152826160193e-03 4.8425325229970877e+00
1.9313130530014641e+14 4.1732210833449164e-03 6.4690012660772496e+00
1.9323032523254962e+14 4.5383903508292543e-03 7.5277784312129796e+00
1.9332944675362744e+14 3.9745065763842355e-03 8.3721843516174577e+00
1.9342867001979619e+14 3.3221464595529406e-03 9.0718141391537550e+00
1.9352799518779344e+14 2.9394190450040152e-03 9.7583303884569830e+00
1.9362742241467891e+14 1.7312279469363534e-02 1.0672086773889765e+01
1.9372695185783522e+14 1.6475593732902249e-02 1.1302587331091813e+01
1.9382658367496878e+14 1.5077853551316103e-02 1.1830959036868229e+01
1.9392631802411056e+14 1.3290363781336549e-02 1.2265065518685628e+01
1.9402615506361700e+14 1.2302738494674292e-02 1.2642006340426843e+01
1.9412609495217072e+14 1.1986092953270688e-02 1.2910691852843508e+01
1.9422613784878159e+14 1.3068580278105688e-02 1.3571844160122888e+01
1.9432628391278728e+14 1.2361289325145909e-02 1.4254100247466399e+01
1.9442653330385438e+14 1.1240466394092092e-02 1.4839184343686762e+01
1.9452688618197906e+14 1.0625712148012856e-02 1.5388893803807902e+01
1.9462734270748803e+14 1.0396112408275714e-02 1.5939937453340535e+01
1.9472790304103928e+14 1.0407478133899653e-02 1.6500173493909678e+01
1.9482856734362309e+14 1.0705255097521259e-02 1.7071151998327942e+01
1.9492933577656275e+14 1.1456634751252260e-02 1.7687705518127402e+01
1.9503020850151547e+14 1.2081760135073286e-02 1.8426927819138367e+01
1.9513118568047338e+14 9.8225159481906566e-03 1.9079342271333594e+01
1.9523226747576409e+14 2.7845187713411352e-03 1.9721229152737408e+01
1.9533345405005184e+14 3.0951246258755869e-03 2.0136236096373203e+01
1.9543474556633825e+14 3.4083882890648203e-03 2.0531467683479068e+01
1.9553614218796325e+14 4.0300230148886665e-03 2.1024689322677126e+01
1.9563764407860584e+14 4.6766757580297786e-03 2.1583737312140730e+01
1.9573925140228519e+14 5.2344914269550711e-03 2.2124459687738540e+01
1.9584096432336128e+14 5.8493287351179249e-03 2.2632596930839764e+01
1.9594278300653594e+14 6.8696567439192448e-03 2.3142527472632146e+01
("port 4","mode 1",1,"port 3",1,"transmission")
(45, 3)
1.9156067603833869e+14 2.9238776041947872e-03 1.9365418320067833e+00
1.9165809156556488e+14 2.9989387854361428e-03 3.5078897701133283e+00
1.9175560622183459e+14 4.4857094982997617e-03 5.1258960450903217e+00
1.9185322015853397e+14 5.7052211614705946e-03 6.4025680021939610e+00
1.9195093352735741e+14 5.9086531468318243e-03 7.8809567929533841e+00
1.9204874648030866e+14 4.9834523989040324e-03 8.7231710284672133e+00
1.9214665916970141e+14 3.4358077420637316e-03 9.6003337292894262e+00
1.9224467174816003e+14 1.5378042910675958e-03 1.0212759811097431e+01
1.9234278436862062e+14 9.0258414614984028e-04 9.1718521202949166e+00
1.9244099718433150e+14 3.1351989119788985e-04 6.4326028267102870e+00
1.9253931034885419e+14 1.8358525379134412e-03 9.4979098392901946e+00
1.9263772401606428e+14 4.4214363032389157e-03 1.0270729663233315e+01
1.9273623834015197e+14 7.9647916451803386e-03 1.1087741250837986e+01
1.9283485347562316e+14 1.2403749914925941e-02 1.2049712789998212e+01
1.9293356957730000e+14 1.4971638792525605e-02 1.3202269049051782e+01
1.9303238680032197e+14 1.0598832542339032e-02 1.3985403870770329e+01
1.9313130530014641e+14 6.0412510304223843e-03 1.4937179216526076e+01
1.9323032523254962e+14 2.5357726423935567e-03 1.5556538477085006e+01
1.9332944675362744e+14 1.5954438629899373e-03 1.5017893420844148e+01
1.9342867001979619e+14 2.8170424911428717e-03 1.5152267172252015e+01
1.9352799518779344e+14 3.9975412662448190e-03 1.5653972655148982e+01
1.9362742241467891e+14 1.3578736284151863e-02 1.8314652186207212e+01
1.9372695185783522e+14 1.1400932963893625e-02 1.8701808238335261e+01
1.9382658367496878e+14 1.0511711189136935e-02 1.8885810639804799e+01
1.9392631802411056e+14 1.3026107026555640e-02 1.9009409715391342e+01
1.9402615506361700e+14 1.9915494018996518e-02 1.9556956328938956e+01
1.9412609495217072e+14 1.9463571262632602e-02 2.0628095454822756e+01
1.9422613784878159e+14 1.3090781768336035e-02 2.1414053795189382e+01
1.9432628391278728e+14 8.3597168101095382e-03 2.1845613175722207e+01
1.9442653330385438e+14 7.0491748634472348e-03 2.2135776526880260e+01
1.9452688618197906e+14 7.0343221261600468e-03 2.2483345126323208e+01
1.9462734270748803e+14 7.5300285628177657e-03 2.2908435941167948e+01
1.9472790304103928e+14 8.2592727462999383e-03 2.3390057329259626e+01
1.9482856734362309e+14 9.2118014379644602e-03 2.3902378098469185e+01
1.9492933577656275e+14 1.0766210893830215e-02 2.4438770209780134e+01
1.9503020850151547e+14 1.3830951750948166e-02 2.5062669373281544e+01
1.9513118568047338e+14 2.0877788964205144e-02 2.6145828176382647e+01
1.9523226747576409e+14 8.0842738815842564e-03 2.7371874698961072e+01
1.9533345405005184e+14 3.6740337738876824e-03 2.8338188812436176e+01
1.9543474556633825e+14 1.6061103150618778e-03 2.8506161985788665e+01
1.9553614218796325e+14 1.7224827743347899e-03 2.8139964614413461e+01
1.9563764407860584e+14 2.2612306875132151e-03 2.8360180543192715e+01
1.9573925140228519e+14 2.4714693592826128e-03 2.8738722713130631e+01
1.9584096432336128e+14 2.8793654566472236e-03 2.9236019710283884e+01
1.9594278300653594e+14 3.7795657628537918e-03 2.9777533077889153e+01
("port 4","mode 1",1,"port 4",1,"transmission")
(45, 3)
1.9156067603833869e+14 1.0049249987930949e-02 -2.4957983933109764e+00
1.9165809156556488e+14 1.2982113539049097e-02 -1.9415138009828588e+00
1.9175560622183459e+14 1.6469205487962768e-02 -1.1738804649259371e+00
1.9185322015853397e+14 1.6860026065458788e-02 -5.8253188682862289e-01
1.9195093352735741e+14 1.4085893493104403e-02 2.7884151887219966e-01
1.9204874648030866e+14 1.0478440181483794e-02 1.0863623869057020e+00
1.9214665916970141e+14 8.5312535426400569e-03 1.6063290740727647e+00
1.9224467174816003e+14 7.1824546426337687e-03 2.0046161785479151e+00
1.9234278436862062e+14 6.8777204306071623e-03 2.3234744164672350e+00
1.9244099718433150e+14 6.3256804948254291e-03 2.6423973494527107e+00
1.9253931034885419e+14 8.0717991280809184e-03 3.0086457767749657e+00
1.9263772401606428e+14 1.1064433692072577e-02 3.5251365400312005e+00
1.9273623834015197e+14 1.5355427174024295e-02 4.2204537754703821e+00
1.9283485347562316e+14 1.9548813787735275e-02 5.1406684259307234e+00
1.9293356957730000e+14 1.6889690768612183e-02 6.2625249925408308e+00
1.9303238680032197e+14 1.0882553663163722e-02 6.5680757129572127e+00
1.9313130530014641e+14 8.1546788514343695e-03 7.1845668577441142e+00
1.9323032523254962e+14 6.2614213433564809e-03 7.7686494939822275e+00
1.9332944675362744e+14 4.9986076810816828e-03 8.2989397448498998e+00
1.9342867001979619e+14 4.0582730869348025e-03 8.8646498628785704e+00
1.9352799518779344e+14 3.2257585055209502e-03 9.5374140830336778e+00
1.9362742241467891e+14 2.0415911771797739e-02 1.0583540232161425e+01
1.9372695185783522e+14 1.6990770740132898e-02 1.1325650660662435e+01
1.9382658367496878e+14 1.2797441092975030e-02 1.2093987820021219e+01
1.9392631802411056e+14 7.2074302331849331e-03 1.2960644620866550e+01
1.9402615506361700e+14 4.7034646169524900e-03 1.2165198092273146e+01
1.9412609495217072e+14 1.0471697569896360e-02 1.3032317551442238e+01
1.9422613784878159e+14 6.6556170384043725e-03 1.3614793307394494e+01
1.9432628391278728e+14 7.5569904432794318e-03 1.3653684721489720e+01
1.9442653330385438e+14 9.0522574600740112e-03 1.4152428545658742e+01
1.9452688618197906e+14 9.9167198141764754e-03 1.4720656690209733e+01
1.9462734270748803e+14 1.0499132944017218e-02 1.5307819701732605e+01
1.9472790304103928e+14 1.0898576026431231e-02 1.5899171441481922e+01
1.9482856734362309e+14 1.1370909741152208e-02 1.6477129525505426e+01
1.9492933577656275e+14 1.2704183947214231e-02 1.7065062004649352e+01
1.9503020850151547e+14 1.5574271475906514e-02 1.7803809632064802e+01
1.9513118568047338e+14 1.5779868254060941e-02 1.8907753655694854e+01
1.9523226747576409e+14 6.7697796127277826e-03 1.9978737490110369e+01
1.9533345405005184e+14 5.5695908245471698e-04 2.0386132410776487e+01
1.9543474556633825e+14 2.4452618319284461e-03 1.8825198461633295e+01
1.9553614218796325e+14 4.2682213275267887e-03 1.9397944193971611e+01
1.9563764407860584e+14 5.6190666540053193e-03 1.9960299138343718e+01
1.9573925140228519e+14 6.4788205838447778e-03 2.0463623910084188e+01
1.9584096432336128e+14 7.2881426378156762e-03 2.0927591424340456e+01
1.9594278300653594e+14 8.8322063835164222e-03 2.1445931641956097e+01
("port 4","mode 1",1,"port 5",1,"transmission")
(45, 3)
1.9156067603833869e+14 2.9238760545066034e-03 1.9365418820233653e+00
1.9165809156556488e+14 2.9989382640420495e-03 3.5078900868353324e+00
1.9175560622183459e+14 4.4857105762558533e-03 5.1258964544416603e+00
1.9185322015853397e+14 5.7052219349475906e-03 6.4025681933771095e+00
1.9195093352735741e+14 5.9086549858077160e-03 7.8809568105077759e+00
1.9204874648030866e+14 4.9834537134497755e-03 8.7231709950377798e+00
1.9214665916970141e+14 3.4358090154855501e-03 9.6003336605132041e+00
1.9224467174816003e+14 1.5378047878345275e-03 1.0212759127002467e+01
1.9234278436862062e+14 9.0258541517720936e-04 9.1718525904895287e+00
1.9244099718433150e+14 3.1351909343846796e-04 6.4326019538565795e+00
1.9253931034885419e+14 1.8358532230910707e-03 9.4979103585397446e+00
1.9263772401606428e+14 4.4214375556424343e-03 1.0270729921161610e+01
1.9273623834015197e+14 7.9647935813058242e-03 1.1087741395447480e+01
1.9283485347562316e+14 1.2403751774212891e-02 1.2049712832219484e+01
1.9293356957730000e+14 1.4971640269304207e-02 1.3202269016835688e+01
1.9303238680032197e+14 1.0598833667873210e-02 1.3985403760285621e+01
1.9313130530014641e+14 6.0412518029013939e-03 1.4937178982952059e+01
1.9323032523254962e+14 2.5357732026741421e-03 1.5556538116276982e+01
1.9332944675362744e+14 1.5954452907211930e-03 1.5017893515365627e+01
1.9342867001979619e+14 2.8170435316806066e-03 1.5152267366118140e+01
1.9352799518779344e+14 3.9975425095267183e-03 1.5653972867221359e+01
1.9362742241467891e+14 1.3578737400218990e-02 1.8314652173660303e+01
1.9372695185783522e+14 1.1400934383148353e-02 1.8701808283048507e+01
1.9382658367496878e+14 1.0511712594237754e-02 1.8885810736271630e+01
1.9392631802411056e+14 1.3026108129780485e-02 1.9009409805384948e+01
1.9402615506361700e+14 1.9915496166881586e-02 1.9556956409654088e+01
1.9412609495217072e+14 1.9463573421814713e-02 2.0628095468322307e+01
1.9422613784878159e+14 1.3090784770845569e-02 2.1414053754247593e+01
1.9432628391278728e+14 8.3597193401137321e-03 2.1845613170395705e+01
1.9442653330385438e+14 7.0491773124196711e-03 2.2135776662480172e+01
1.9452688618197906e+14 7.0343238779130282e-03 2.2483345263510138e+01
1.9462734270748803e+14 7.5300307750351524e-03 2.2908436142164355e+01
1.9472790304103928e+14 8.2592736340303275e-03 2.3390057388087733e+01
1.9482856734362309e+14 9.2118035997930496e-03 2.3902378246502067e+01
1.9492933577656275e+14 1.0766211865699050e-02 2.4438770275401467e+01
1.9503020850151547e+14 1.3830954151487003e-02 2.5062669487833990e+01
1.9513118568047338e+14 2.0877791919233151e-02 2.6145828186989185e+01
1.9523226747576409e+14 8.0842746368307503e-03 2.7371874648552279e+01
1.9533345405005184e+14 3.6740347614812848e-03 2.8338188503543936e+01
1.9543474556633825e+14 1.6061124630359252e-03 2.8506161428675448e+01
1.9553614218796325e+14 1.7224835321251585e-03 2.8139964989005716e+01
1.9563764407860584e+14 2.2612318276593519e-03 2.8360181047507936e+01
1.9573925140228519e+14 2.4714702276272937e-03 2.8738723074594294e+01
1.9584096432336128e+14 2.8793669538829882e-03 2.9236020416252671e+01
1.9594278300653594e+14 3.7795686014836668e-03 2.9777533814647665e+01
("port 4","mode 1",1,"port 6",1,"transmission")
(45, 3)
1.9156067603833869e+14 4.7655996000553836e-03 -1.8638939849966039e+00
1.9165809156556488e+14 4.7608032976312036e-03 -1.0067743294548248e+00
1.9175560622183459e+14 3.7437817307109812e-03 -6.9641988313988143e-02
1.9185322015853397e+14 2.7280180364532402e-03 8.7834505233906102e-01
1.9195093352735741e+14 1.6519752261833845e-03 4.5356191135733459e-01
1.9204874648030866e+14 3.1579098810567332e-03 6.5027779781873152e-01
1.9214665916970141e+14 3.7620841065368585e-03 1.3547620175165116e+00
1.9224467174816003e+14 3.8559367490454558e-03 2.0988671884126688e+00
1.9234278436862062e+14 3.5170122510174403e-03 2.8002188329234774e+00
1.9244099718433150e+14 4.7614178497640955e-03 3.0323402059445179e+00
1.9253931034885419e+14 4.5229018539009683e-03 3.6350517658684098e+00
1.9263772401606428e+14 4.2766267723262389e-03 4.2305813513112396e+00
1.9273623834015197e+14 3.7038509639845635e-03 4.8301769012760989e+00
1.9283485347562316e+14 2.3873604208138315e-03 5.0282782747934487e+00
1.9293356957730000e+14 6.3206689115523403e-03 4.9894603388642356e+00
1.9303238680032197e+14 2.4552139321247506e-03 4.8425320140933277e+00
1.9313130530014641e+14 4.1732200475066905e-03 6.4690013485599955e+00
1.9323032523254962e+14 4.5383902000353596e-03 7.5277785149773786e+00
1.9332944675362744e+14 3.9745069888227937e-03 8.3721844859787833e+00
1.9342867001979619e+14 3.3221468822752613e-03 9.0718142855022528e+00
1.9352799518779344e+14 2.9394203469033531e-03 9.7583305620269769e+00
1.9362742241467891e+14 1.7312279593924288e-02 1.0672086791971703e+01
1.9372695185783522e+14 1.6475593855850717e-02 1.1302587308173475e+01
1.9382658367496878e+14 1.5077854226976816e-02 1.1830959019112457e+01
1.9392631802411056e+14 1.3290364245279702e-02 1.2265065484980996e+01
1.9402615506361700e+14 1.2302738610095008e-02 1.2642006347730545e+01
1.9412609495217072e+14 1.1986092778637568e-02 1.2910691818274213e+01
1.9422613784878159e+14 1.3068580031756549e-02 1.3571844016727381e+01
1.9432628391278728e+14 1.2361288887973719e-02 1.4254100082300097e+01
1.9442653330385438e+14 1.1240466422546386e-02 1.4839184249839802e+01
1.9452688618197906e+14 1.0625712090442285e-02 1.5388893710260019e+01
1.9462734270748803e+14 1.0396112137507579e-02 1.5939937356449104e+01
1.9472790304103928e+14 1.0407477890756904e-02 1.6500173430647280e+01
1.9482856734362309e+14 1.0705254556578432e-02 1.7071151905112139e+01
1.9492933577656275e+14 1.1456634581309719e-02 1.7687705495485446e+01
1.9503020850151547e+14 1.2081759275948427e-02 1.8426927787409387e+01
1.9513118568047338e+14 9.8225137126361269e-03 1.9079342214006218e+01
1.9523226747576409e+14 2.7845185405389015e-03 1.9721229020833725e+01
1.9533345405005184e+14 3.0951243981148118e-03 2.0136235627319643e+01
1.9543474556633825e+14 3.4083883764066784e-03 2.0531466973668820e+01
1.9553614218796325e+14 4.0300232316460008e-03 2.1024689309804369e+01
1.9563764407860584e+14 4.6766757534631616e-03 2.1583737079523075e+01
1.9573925140228519e+14 5.2344909222500260e-03 2.2124459511884805e+01
1.9584096432336128e+14 5.8493280794384575e-03 2.2632596750126346e+01
1.9594278300653594e+14 6.8696556694638183e-03 2.3142527066907071e+01
("port 5","mode 1",1,"port 1",1,"transmission")
(45, 3)
1.9156067603833869e+14 4.1870484369094030e-01 -1.9223924850594776e+00
1.9165809156556488e+14 4.1646811292389163e-01 -1.6028808227580338e+00
1.9175560622183459e+14 4.1396507701043894e-01 -1.2880498992569878e+00
1.9185322015853397e+14 4.1172306430914218e-01 -9.7574218015800318e-01
1.9195093352735741e+14 4.1568763198019271e-01 -6.6466524370292424e-01
1.9204874648030866e+14 4.1989507984505275e-01 -3.4042335743717589e-01
1.9214665916970141e+14 4.2166694129362725e-01 -1.6542205213159838e-02
1.9224467174816003e+14 4.2295519398733533e-01 3.0920825659354362e-01
1.9234278436862062e+14 4.2333300716183336e-01 6.3678362695154900e-01
1.9244099718433150e+14 4.2237902071175537e-01 9.6463884664525124e-01
1.9253931034885419e+14 4.2043365538675065e-01 1.2923768987901085e+00
1.9263772401606428e+14 4.1727202800944785e-01 1.6187709728317583e+00
1.9273623834015197e+14 4.1273139755929583e-01 1.9417604823341343e+00
1.9283485347562316e+14 4.0778424855416784e-01 2.2561443282110334e+00
1.9293356957730000e+14 4.0729647531230256e-01 2.5617819664371191e+00
1.9303238680032197e+14 4.1055850794033150e-01 2.8767852690876192e+00
1.9313130530014641e+14 4.1619445980586678e-01 3.1974278756558476e+00
1.9323032523254962e+14 4.2190921480645910e-01 3.5260371235159247e+00
1.9332944675362744e+14 4.2514339911086152e-01 3.8617379029202983e+00
1.9342867001979619e+14 4.2569739578274152e-01 4.1981428720818972e+00
1.9352799518779344e+14 4.2481265891827291e-01 4.5336944442264597e+00
1.9362742241467891e+14 4.2285729950363549e-01 4.8696927562785222e+00
1.9372695185783522e+14 4.1936160437923470e-01 5.2051252067340581e+00
1.9382658367496878e+14 4.1357004364883354e-01 5.5405314932800795e+00
1.9392631802411056e+14 4.0330772072345117e-01 5.8707900059631148e+00
1.9402615506361700e+14 3.9040907889881310e-01 6.1723798234856879e+00
1.9412609495217072e+14 3.9047401978281382e-01 6.4393822092343163e+00
1.9422613784878159e+14 4.1465407266275206e-01 6.7623231306928293e+00
1.9432628391278728e+14 4.2359245650683236e-01 7.1174511322760008e+00
1.9442653330385438e+14 4.2343557280244348e-01 7.4656336209030956e+00
1.9452688618197906e+14 4.2114738189739487e-01 7.8055147311646502e+00
1.9462734270748803e+14 4.1886705590894657e-01 8.1408520656505985e+00
1.9472790304103928e+14 4.1719941347348716e-01 8.4748240907719801e+00
1.9482856734362309e+14 4.1572422230449491e-01 8.8103940094241544e+00
1.9492933577656275e+14 4.1289465224908872e-01 9.1486525742093914e+00
1.9503020850151547e+14 4.0634163846139504e-01 9.4873311092131694e+00
1.9513118568047338e+14 3.8703097200485315e-01 9.8095715359228812e+00
1.9523226747576409e+14 4.1041727695819386e-01 1.0074676902855520e+01
1.9533345405005184e+14 4.2081237609304806e-01 1.0432317123289566e+01
1.9543474556633825e+14 4.2080067351367839e-01 1.0787039229494185e+01
1.9553614218796325e+14 4.1795725398309397e-01 1.1134201714698387e+01
1.9563764407860584e+14 4.1418666712517649e-01 1.1477390178726200e+01
1.9573925140228519e+14 4.0970117589073524e-01 1.1814958835986371e+01
1.9584096432336128e+14 4.0412149579290191e-01 1.2147880714064518e+01
